event_time,event_name,surface,num_of_sets,playerA,playerB,winner,score,round,duration_minutes,a_aces,a_double_faults,a_first_serve_hits,a_first_serve_total,a_first_serve_won,a_first_serve_played,a_second_serve_won,a_second_serve_played,a_break_points_saved,a_break_points_total,a_service_games,a_service_points_won,a_service_points_total,b_aces,b_double_faults,b_first_serve_hits,b_first_serve_total,b_first_serve_won,b_first_serve_played,b_second_serve_won,b_second_serve_played,b_break_points_saved,b_break_points_total,b_service_games,b_service_points_won,b_service_points_total
2015-01-11 00:00:00.000,Apia International Sydney Australia ATP World Tour 250,HARD,2,Mikhail Kukushkin,Denis Istomin,Mikhail Kukushkin,6-3; 7-6(1),R32,88,4,2,32,66,22,32,22,34,2,4,11,44,66,3,0,42,63,32,42,5,21,2,5,10,37,63
2015-01-11 00:00:00.000,Apia International Sydney Australia ATP World Tour 250,HARD,2,Pablo Cuevas,Nicolas Almagro,Pablo Cuevas,7-6(5); 6-4,R32,95,12,3,42,73,35,42,17,31,2,2,11,52,73,13,1,56,84,42,56,13,28,4,5,11,55,84
2015-01-11 00:00:00.000,Apia International Sydney Australia ATP World Tour 250,HARD,2,Julien Benneteau,N/A Bye,Julien Benneteau,,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-11 00:00:00.000,Apia International Sydney Australia ATP World Tour 250,HARD,2,Vasek Pospisil,Andreas Seppi,Vasek Pospisil,6-3; 7-6(4),R32,72,10,1,42,66,35,42,12,24,2,3,11,47,66,5,1,34,59,26,34,13,25,3,5,10,39,59
2015-01-11 00:00:00.000,Apia International Sydney Australia ATP World Tour 250,HARD,2,Jerzy Janowicz,Nick Kyrgios,Jerzy Janowicz,6-1; 6-7(6); 7-6(5),R32,122,14,6,77,113,64,77,20,36,5,5,16,84,113,17,1,66,99,50,66,22,33,2,4,15,72,99
2015-01-11 00:00:00.000,Apia International Sydney Australia ATP World Tour 250,HARD,2,Leonardo Mayer,Benjamin Becker,Leonardo Mayer,7-6(3); 6-2,R32,74,6,0,34,53,28,34,16,19,0,0,10,44,53,6,0,42,69,35,42,9,27,7,9,10,44,69
2015-01-11 00:00:00.000,Apia International Sydney Australia ATP World Tour 250,HARD,2,Jeremy Chardy,Sam Querrey,Jeremy Chardy,6-4; 6-4,R32,65,6,2,44,58,34,44,9,14,3,3,10,43,58,10,2,39,61,31,39,9,22,4,6,10,40,61
2015-01-11 00:00:00.000,Apia International Sydney Australia ATP World Tour 250,HARD,2,Gilles Muller,Sam Groth,Gilles Muller,3-6; 6-3; 7-6(6),R32,116,12,7,68,97,53,68,13,29,5,8,15,66,97,22,4,67,91,51,67,8,24,1,4,15,59,91
2015-01-11 00:00:00.000,Apia International Sydney Australia ATP World Tour 250,HARD,2,Bernard Tomic,Igor Sijsling,Bernard Tomic,6-1; 6-2,R32,43,8,0,34,42,29,34,4,8,0,0,8,33,42,2,2,24,41,14,24,6,17,2,6,7,20,41
2015-01-11 00:00:00.000,Apia International Sydney Australia ATP World Tour 250,HARD,2,Philipp Kohlschreiber,N/A Bye,Philipp Kohlschreiber,,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-11 00:00:00.000,Apia International Sydney Australia ATP World Tour 250,HARD,2,Viktor Troicki,Martin Klizan,Viktor Troicki,6-2; 6-3,R32,48,8,1,29,42,28,29,8,13,0,0,9,36,42,3,2,30,46,19,30,6,16,1,4,8,25,46
2015-01-11 00:00:00.000,Apia International Sydney Australia ATP World Tour 250,HARD,2,Pablo Andujar,Jarkko Nieminen,Pablo Andujar,6-2; 6-2,R32,71,1,0,42,56,27,42,11,14,9,9,8,38,56,4,2,39,59,25,39,3,20,7,11,8,28,59
2015-01-11 00:00:00.000,Apia International Sydney Australia ATP World Tour 250,HARD,2,Simone Bolelli,Marinko Matosevic,Simone Bolelli,6-3; 6-2,R32,55,7,0,33,45,27,33,9,12,0,0,9,36,45,5,3,27,45,18,27,9,18,0,3,8,27,45
2015-01-11 00:00:00.000,Apia International Sydney Australia ATP World Tour 250,HARD,2,David Goffin,N/A Bye,David Goffin,,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-11 00:00:00.000,Apia International Sydney Australia ATP World Tour 250,HARD,2,Juan Martin Del Potro,Fabio Fognini,Juan Martin Del Potro,4-6; 6-2; 6-2,R16,108,11,1,47,75,38,47,14,28,4,6,13,52,75,9,4,39,81,23,39,21,42,5,10,13,44,81
2015-01-11 00:00:00.000,Apia International Sydney Australia ATP World Tour 250,HARD,2,Mikhail Kukushkin,Pablo Cuevas,Mikhail Kukushkin,7-5; 7-5,R16,109,7,1,51,87,34,51,22,36,6,7,12,56,87,6,4,48,82,35,48,13,34,5,8,12,48,82
2015-01-11 00:00:00.000,Apia International Sydney Australia ATP World Tour 250,HARD,2,Julien Benneteau,Vasek Pospisil,Julien Benneteau,7-6(3); 6-3,R16,91,5,0,42,62,34,42,15,20,0,0,11,49,62,4,3,42,73,30,42,16,31,6,7,10,46,73
2015-01-11 00:00:00.000,Apia International Sydney Australia ATP World Tour 250,HARD,2,Leonardo Mayer,Jerzy Janowicz,Leonardo Mayer,4-6; 6-1; 7-6(3),R16,126,13,3,59,102,47,59,23,43,4,5,15,70,102,9,2,58,88,39,58,19,30,2,4,14,58,88
2015-01-11 00:00:00.000,Apia International Sydney Australia ATP World Tour 250,HARD,2,Gilles Muller,Jeremy Chardy,Gilles Muller,2-6; 7-6(1); 6-4,R16,114,15,1,63,98,48,63,18,35,6,8,15,66,98,19,4,51,80,40,51,21,29,5,6,15,61,80
2015-01-11 00:00:00.000,Apia International Sydney Australia ATP World Tour 250,HARD,2,Bernard Tomic,Philipp Kohlschreiber,Bernard Tomic,6-3; 6-4,R16,60,8,1,38,57,31,38,12,19,2,2,10,43,57,4,0,27,43,21,27,11,16,2,4,9,32,43
2015-01-11 00:00:00.000,Apia International Sydney Australia ATP World Tour 250,HARD,2,Viktor Troicki,Pablo Andujar,Viktor Troicki,4-6; 6-3; 6-3,R16,115,13,1,46,79,36,46,17,33,3,6,14,53,79,1,5,59,91,36,59,16,32,5,10,14,52,91
2015-01-11 00:00:00.000,Apia International Sydney Australia ATP World Tour 250,HARD,2,Simone Bolelli,David Goffin,Simone Bolelli,6-3; 6-3,R16,66,5,2,36,56,28,36,12,20,2,2,9,40,56,3,5,26,49,18,26,9,23,3,6,9,27,49
2015-01-11 00:00:00.000,Apia International Sydney Australia ATP World Tour 250,HARD,2,Mikhail Kukushkin,Juan Martin Del Potro,Mikhail Kukushkin,7-6(5); 7-6(3),Q,116,3,1,49,78,37,49,23,29,0,0,12,60,78,13,0,52,72,43,52,12,20,0,0,12,55,72
2015-01-11 00:00:00.000,Apia International Sydney Australia ATP World Tour 250,HARD,2,Leonardo Mayer,Julien Benneteau,Leonardo Mayer,6-3; 7-6(4),Q,90,12,3,49,71,41,49,12,22,4,4,11,53,71,2,2,46,62,32,46,10,16,0,1,10,42,62
2015-01-11 00:00:00.000,Apia International Sydney Australia ATP World Tour 250,HARD,2,Gilles Muller,Bernard Tomic,Gilles Muller,7-6(3); 7-6(13),Q,103,25,0,66,83,57,66,11,17,2,2,12,68,83,15,1,66,87,52,66,15,21,3,3,12,67,87
2015-01-11 00:00:00.000,Apia International Sydney Australia ATP World Tour 250,HARD,2,Viktor Troicki,Simone Bolelli,Viktor Troicki,6-3; 3-6; 7-5,Q,128,16,0,55,82,47,55,13,27,1,3,15,60,82,2,3,83,118,53,83,19,35,11,14,15,72,118
2015-01-11 00:00:00.000,Apia International Sydney Australia ATP World Tour 250,HARD,2,Mikhail Kukushkin,Leonardo Mayer,Mikhail Kukushkin,6-4; 6-4,S,102,4,2,32,75,27,32,23,43,11,11,10,50,75,8,3,46,71,33,46,11,25,4,6,10,44,71
2015-01-11 00:00:00.000,Apia International Sydney Australia ATP World Tour 250,HARD,2,Viktor Troicki,Gilles Muller,Viktor Troicki,6-2; 6-4,S,64,13,1,33,52,27,33,11,19,0,0,9,38,52,9,2,29,51,19,29,13,22,4,7,9,32,51
2015-01-11 00:00:00.000,Apia International Sydney Australia ATP World Tour 250,HARD,2,Viktor Troicki,Mikhail Kukushkin,Viktor Troicki,6-2; 6-3,F,64,13,2,31,46,27,31,7,15,1,2,9,34,46,1,0,29,51,18,29,7,22,1,5,8,25,51
2015-01-12 00:00:00.000,Heineken Open New Zealand ATP World Tour 250,HARD,2,Lucas Pouille,N/A Bye,Lucas Pouille,,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-12 00:00:00.000,Heineken Open New Zealand ATP World Tour 250,HARD,2,Michael Venus,Alejandro Gonzalez,Michael Venus,5-7; 6-3; 7-6(7),R32,125,18,5,52,110,43,52,32,58,8,11,17,75,110,6,1,56,94,46,56,19,38,2,5,16,65,94
2015-01-12 00:00:00.000,Heineken Open New Zealand ATP World Tour 250,HARD,2,Albert Ramos-Vinolas,Paolo Lorenzi,Albert Ramos-Vinolas,6-4; 6-3,R32,81,2,0,34,55,26,34,14,21,1,1,9,40,55,6,1,36,55,23,36,12,19,1,4,10,35,55
2015-01-12 00:00:00.000,Heineken Open New Zealand ATP World Tour 250,HARD,2,Yen-Hsun Lu,Juan Monaco,Yen-Hsun Lu,6-4; 2-6; 6-1,R32,104,2,1,47,82,32,47,17,35,5,9,13,49,82,2,0,57,80,35,57,9,23,6,11,12,44,80
2015-01-12 00:00:00.000,Heineken Open New Zealand ATP World Tour 250,HARD,2,Roberto Bautista Agut,N/A Bye,Roberto Bautista Agut,,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-12 00:00:00.000,Heineken Open New Zealand ATP World Tour 250,HARD,2,Adrian Mannarino,Federico Delbonis,Adrian Mannarino,6-1; 6-1,R32,53,3,1,23,37,17,23,8,14,0,1,7,25,37,2,1,24,40,8,24,5,16,3,9,7,13,40
2015-01-12 00:00:00.000,Heineken Open New Zealand ATP World Tour 250,HARD,2,Alejandro Falla,Jose (Rubin) Statham,Alejandro Falla,6-4; 6-4,R32,74,2,1,36,58,27,36,9,22,1,3,10,36,58,1,2,39,57,21,39,11,18,3,7,10,32,57
2015-01-12 00:00:00.000,Heineken Open New Zealand ATP World Tour 250,HARD,2,Kenny De Schepper,Santiago Giraldo,Kenny De Schepper,6-2; 6-3,R32,78,4,0,46,64,28,46,12,18,7,8,9,40,64,0,3,39,59,23,39,6,20,6,10,8,29,59
2015-01-12 00:00:00.000,Heineken Open New Zealand ATP World Tour 250,HARD,2,Steve Johnson,Joao Sousa,Steve Johnson,7-5; 6-4,R32,89,7,2,35,64,27,35,17,29,1,2,11,44,64,6,1,57,85,39,57,10,28,4,7,11,49,85
2015-01-12 00:00:00.000,Heineken Open New Zealand ATP World Tour 250,HARD,2,Pablo Carreno Busta,Borna Coric,Pablo Carreno Busta,6-4; 6-3,R32,72,7,2,32,52,27,32,12,20,3,3,9,39,52,2,2,38,58,26,38,10,20,3,6,10,36,58
2015-01-12 00:00:00.000,Heineken Open New Zealand ATP World Tour 250,HARD,2,Jan-Lennard Struff,Dominic Thiem,Jan-Lennard Struff,6-7(6); 6-4; 6-3,R32,118,14,1,63,95,50,63,18,32,3,4,15,68,95,10,2,56,102,41,56,26,46,3,7,16,67,102
2015-01-12 00:00:00.000,Heineken Open New Zealand ATP World Tour 250,HARD,2,Kevin Anderson,N/A Bye,Kevin Anderson,,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-12 00:00:00.000,Heineken Open New Zealand ATP World Tour 250,HARD,2,Diego Schwartzman,Guillermo Garcia-Lopez,Diego Schwartzman,6-2; 4-6; 6-1,R32,100,3,4,38,65,24,38,12,27,2,7,12,36,65,7,6,42,82,27,42,7,40,7,16,13,34,82
2015-01-12 00:00:00.000,Heineken Open New Zealand ATP World Tour 250,HARD,2,Donald Young,Go Soeda,Donald Young,6-7(2); 6-1; 6-3,R32,97,9,2,48,79,40,48,19,31,0,0,14,59,79,4,1,42,86,30,42,26,44,8,12,14,56,86
2015-01-12 00:00:00.000,Heineken Open New Zealand ATP World Tour 250,HARD,2,Jiri Vesely,Thomaz Bellucci,Jiri Vesely,6-3; 7-6(4),R32,95,10,2,43,71,37,43,17,28,6,6,11,54,71,7,0,38,62,31,38,12,24,1,2,10,43,62
2015-01-12 00:00:00.000,Heineken Open New Zealand ATP World Tour 250,HARD,2,Ernests Gulbis,N/A Bye,Ernests Gulbis,,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-12 00:00:00.000,Heineken Open New Zealand ATP World Tour 250,HARD,2,Lucas Pouille,Michael Venus,Lucas Pouille,7-5; 6-4,R16,73,16,1,42,68,34,42,15,26,3,3,11,49,68,12,2,35,62,28,35,15,27,2,4,11,43,62
2015-01-12 00:00:00.000,Heineken Open New Zealand ATP World Tour 250,HARD,2,Albert Ramos-Vinolas,Yen-Hsun Lu,Albert Ramos-Vinolas,6-2; 6-4,R16,82,5,2,44,64,31,44,12,20,5,5,9,43,64,6,3,31,59,22,31,14,28,4,7,9,36,59
2015-01-12 00:00:00.000,Heineken Open New Zealand ATP World Tour 250,HARD,2,Adrian Mannarino,Roberto Bautista Agut,Adrian Mannarino,6-2; 2-1 RET,R16,40,2,0,10,24,9,10,11,14,0,0,5,20,24,1,2,23,35,12,23,5,12,3,6,6,17,35
2015-01-12 00:00:00.000,Heineken Open New Zealand ATP World Tour 250,HARD,2,Alejandro Falla,Kenny De Schepper,Alejandro Falla,6-2; 6-4,R16,71,3,2,41,60,28,41,12,19,3,3,9,40,60,4,3,39,53,23,39,7,14,3,6,9,30,53
2015-01-12 00:00:00.000,Heineken Open New Zealand ATP World Tour 250,HARD,2,Steve Johnson,Pablo Carreno Busta,Steve Johnson,6-7(3); 6-4; 6-1,R16,117,15,1,57,93,45,57,23,36,6,6,14,68,93,9,1,64,98,39,64,21,34,6,10,15,60,98
2015-01-12 00:00:00.000,Heineken Open New Zealand ATP World Tour 250,HARD,2,Kevin Anderson,Jan-Lennard Struff,Kevin Anderson,7-6(6); 6-1,R16,90,8,3,49,73,36,49,14,24,4,5,10,50,73,10,0,32,63,23,32,14,31,3,6,9,37,63
2015-01-12 00:00:00.000,Heineken Open New Zealand ATP World Tour 250,HARD,2,Donald Young,Diego Schwartzman,Donald Young,2-6; 6-4; 6-1,R16,86,9,4,45,76,30,45,20,31,1,3,13,50,76,2,2,47,73,29,47,16,26,1,4,12,45,73
2015-01-12 00:00:00.000,Heineken Open New Zealand ATP World Tour 250,HARD,2,Jiri Vesely,Ernests Gulbis,Jiri Vesely,6-2; 3-6; 6-1,R16,94,3,1,32,61,26,32,21,29,0,1,12,47,61,6,2,41,71,27,41,15,30,3,7,12,42,71
2015-01-12 00:00:00.000,Heineken Open New Zealand ATP World Tour 250,HARD,2,Lucas Pouille,Albert Ramos-Vinolas,Lucas Pouille,6-3; 6-2,Q,63,5,0,35,55,25,35,15,20,3,3,9,40,55,0,3,26,44,17,26,7,18,1,4,8,24,44
2015-01-12 00:00:00.000,Heineken Open New Zealand ATP World Tour 250,HARD,2,Adrian Mannarino,Alejandro Falla,Adrian Mannarino,6-3; 6-1,Q,56,4,5,26,44,21,26,9,18,2,3,8,30,44,1,1,27,43,14,27,4,16,5,10,8,18,43
2015-01-12 00:00:00.000,Heineken Open New Zealand ATP World Tour 250,HARD,2,Kevin Anderson,Steve Johnson,Kevin Anderson,6-4; 7-6(8),Q,97,14,2,38,61,34,38,15,23,1,2,11,49,61,10,2,60,90,42,60,16,30,7,9,11,58,90
2015-01-12 00:00:00.000,Heineken Open New Zealand ATP World Tour 250,HARD,2,Jiri Vesely,Donald Young,Jiri Vesely,6-2; 6-3,Q,61,9,1,31,44,25,31,9,13,3,3,8,34,44,2,5,31,54,20,31,9,23,5,9,9,29,54
2015-01-12 00:00:00.000,Heineken Open New Zealand ATP World Tour 250,HARD,2,Adrian Mannarino,Lucas Pouille,Adrian Mannarino,6-4; 3-6; 7-5,S,113,5,3,50,82,39,50,18,32,1,3,15,57,82,11,4,55,90,37,55,21,35,1,4,16,58,90
2015-01-12 00:00:00.000,Heineken Open New Zealand ATP World Tour 250,HARD,2,Jiri Vesely,Kevin Anderson,Jiri Vesely,6-4; 7-6(4),S,89,12,2,43,60,36,43,11,17,0,1,11,47,60,10,1,40,66,29,40,16,26,0,2,11,45,66
2015-01-12 00:00:00.000,Heineken Open New Zealand ATP World Tour 250,HARD,2,Jiri Vesely,Adrian Mannarino,Jiri Vesely,6-3; 6-2,F,67,11,2,31,48,24,31,10,17,2,3,9,34,48,1,4,28,48,17,28,7,20,3,7,8,24,48
2015-01-19 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Novak Djokovic,Aljaz Bedene,Novak Djokovic,6-3; 6-2; 6-4,R128,109,8,3,52,79,44,52,17,27,3,3,14,61,79,12,3,53,89,35,53,17,36,4,8,13,52,89
2015-01-19 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Andrey Kuznetsov,Albert Ramos-Vinolas,Andrey Kuznetsov,6-1; 3-6; 6-3; 7-6(3),R128,152,8,3,80,128,59,80,28,48,6,8,19,87,128,1,2,78,107,55,78,13,29,3,7,18,68,107
2015-01-19 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Go Soeda,Elias Ymer,Go Soeda,1-6; 6-4; 4-6; 6-3; 6-3,R128,207,5,4,79,142,53,79,33,63,9,14,22,86,142,5,6,87,155,61,87,30,68,6,12,23,91,155
2015-01-19 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Fernando Verdasco,James Ward,Fernando Verdasco,2-6; 6-0; 7-6(6); 6-3,R128,162,13,6,82,123,63,82,15,41,6,9,17,78,123,6,4,75,121,49,75,18,46,8,14,18,67,121
2015-01-19 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,John Isner,Jimmy Wang,John Isner,7-6(5); 6-4; 6-4,R128,127,30,3,59,87,53,59,18,28,1,1,16,71,87,5,2,67,110,46,67,28,43,5,7,16,74,110
2015-01-19 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Andreas Haider-Maurer,Laurent Lokoli,Andreas Haider-Maurer,6-4; 7-5; 4-6; 6-3,R128,161,7,7,61,120,48,61,33,59,5,8,20,81,120,7,4,95,137,63,95,18,42,6,12,21,81,137
2015-01-19 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Gilles Muller,Pablo Carreno Busta,Gilles Muller,6-4; 7-6(5); 7-6(3),R128,143,29,3,70,113,62,70,21,43,9,9,17,83,113,7,1,85,121,63,85,18,36,7,8,17,81,121
2015-01-19 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Roberto Bautista Agut,Dominic Thiem,Roberto Bautista Agut,4-6; 6-2; 6-3; 7-6(5),R128,179,9,6,121,164,80,121,23,43,20,22,20,103,164,13,6,66,135,50,66,30,69,5,9,19,80,135
2015-01-19 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Feliciano Lopez,Denis Kudla,Feliciano Lopez,3-6; 6-2; 4-6; 6-2; 10-8,R128,194,26,6,86,150,69,86,33,64,4,8,26,102,150,12,8,110,180,71,110,38,70,15,22,27,109,180
2015-01-19 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Adrian Mannarino,Blaz Rola,Adrian Mannarino,7-6(7); 6-3; 6-2,R128,138,6,5,58,103,49,58,21,45,8,9,15,70,103,6,5,79,109,49,79,13,30,8,12,14,62,109
2015-01-19 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Jerzy Janowicz,Hiroki Moriya,Jerzy Janowicz,7-6(5); 2-6; 6-3; 7-5,R128,176,25,13,84,134,59,84,22,50,5,11,21,81,134,3,6,82,142,51,82,28,60,9,15,20,79,142
2015-01-19 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Gael Monfils,Lucas Pouille,Gael Monfils,6-7(3); 3-6; 6-4; 6-1; 6-4,R128,168,22,7,100,149,80,100,24,49,9,11,24,104,149,6,6,82,144,58,82,35,62,7,12,24,93,144
2015-01-19 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Benjamin Becker,Julien Benneteau,Benjamin Becker,7-5; 5-7; 6-2; 6-4,R128,164,17,2,70,119,53,70,33,49,3,5,21,86,119,14,1,74,117,54,74,24,43,3,8,21,78,117
2015-01-19 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Lleyton Hewitt,Ze Zhang,Lleyton Hewitt,6-3; 1-6; 6-0; 6-4,R128,140,8,4,57,90,40,57,19,33,4,8,16,59,90,8,5,76,119,48,76,14,43,12,19,16,62,119
2015-01-19 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Donald Young,Tim Puetz,Donald Young,6-4; 4-6; 6-3; 6-2,R128,133,7,5,60,101,48,60,25,41,4,6,19,73,101,12,8,71,121,54,71,19,50,9,14,18,73,121
2015-01-19 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Milos Raonic,Illya Marchenko,Milos Raonic,7-6(3); 7-6(3); 6-3,R128,126,28,3,69,92,63,69,14,23,1,1,17,77,92,5,7,51,96,42,51,25,45,1,2,16,67,96
2015-01-19 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Stan Wawrinka,Marsel Ilhan,Stan Wawrinka,6-1; 6-4; 6-2,R128,89,9,3,44,78,36,44,20,34,2,2,13,56,78,3,6,52,87,31,52,15,35,5,10,12,46,87
2015-01-19 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Marius Copil,Pablo Andujar,Marius Copil,6-2; 6-2; 7-5,R128,124,18,4,57,112,40,57,28,55,7,9,14,68,112,2,3,55,86,33,55,11,31,5,12,14,44,86
2015-01-19 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Jarkko Nieminen,Andrey Golubev,Jarkko Nieminen,6-1; 6-2; 7-6(6),R128,113,4,2,63,97,45,63,20,34,3,5,14,65,97,5,5,61,93,38,61,11,32,5,11,13,49,93
2015-01-19 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Matthias Bachinger,Pablo Cuevas,Matthias Bachinger,7-6(1); 6-3; 6-1,R128,100,8,3,58,91,44,58,19,33,2,3,14,63,91,8,5,63,100,41,63,13,37,5,10,14,54,100
2015-01-19 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Paolo Lorenzi,Alexandr Dolgopolov,Paolo Lorenzi,6-4; 6-3; 6-2,R128,87,5,0,50,74,37,50,19,24,0,0,14,56,74,13,3,36,73,27,36,17,37,5,9,13,44,73
2015-01-19 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Vasek Pospisil,Sam Querrey,Vasek Pospisil,6-3; 6-7(5); 2-6; 6-4; 6-4,R128,183,20,5,91,157,64,91,43,66,11,14,25,107,157,25,7,82,136,64,82,27,54,4,8,24,91,136
2015-01-19 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Guillermo Garcia-Lopez,Peter Gojowczyk,Guillermo Garcia-Lopez,6-7(1); 7-5; 6-4; 1-0 RET,R128,143,6,5,63,108,49,63,21,45,4,6,17,70,108,11,5,56,109,41,56,26,53,6,11,18,67,109
2015-01-19 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Alejandro Gonzalez,Fabio Fognini,Alejandro Gonzalez,4-6; 6-2; 6-3; 6-4,R128,145,2,3,60,116,46,60,33,56,7,9,19,79,116,3,10,67,112,49,67,19,45,6,11,18,68,112
2015-01-19 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,David Ferrer,Thomaz Bellucci,David Ferrer,6-7(2); 6-2; 6-0; 6-3,R128,145,5,5,61,97,49,61,22,36,3,4,17,71,97,4,4,62,117,34,62,29,55,2,10,18,63,117
2015-01-19 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Sergiy Stakhovsky,Dusan Lajovic,Sergiy Stakhovsky,6-3; 4-6; 6-4; 6-7(3); 6-4,R128,211,14,6,103,178,79,103,36,75,13,16,25,115,178,4,0,107,171,72,107,34,64,9,15,26,106,171
2015-01-19 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Marcel Granollers,Stephane Robert,Marcel Granollers,6-3; 6-4; 6-4,R128,124,10,3,55,92,41,55,18,37,9,11,15,59,92,7,6,47,92,30,47,23,45,8,13,14,53,92
2015-01-19 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Gilles Simon,Robin Haase,Gilles Simon,6-1; 6-3; 6-4,R128,83,5,2,35,64,30,35,20,29,2,3,13,50,64,10,3,45,76,31,45,8,31,2,8,13,39,76
2015-01-19 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Santiago Giraldo,Jan Hernych,Santiago Giraldo,6-3; 6-2; 6-2,R128,87,5,2,53,72,43,53,11,19,2,3,13,54,72,4,1,44,69,23,44,10,25,6,12,12,33,69
2015-01-19 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Steve Johnson,Kyle Edmund,Steve Johnson,6-4; 6-4; 6-3,R128,110,17,4,58,92,45,58,20,34,1,1,14,65,92,5,4,58,105,35,58,27,47,6,10,15,62,105
2015-01-19 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Ivan Dodig,Joao Souza,Ivan Dodig,6-4; 7-5; 6-4,R128,172,10,7,73,111,52,73,17,38,9,12,16,69,111,7,5,72,123,46,72,22,51,5,11,16,68,123
2015-01-19 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Kei Nishikori,Nicolas Almagro,Kei Nishikori,6-4; 7-6(1); 6-2,R128,127,11,1,58,94,43,58,19,36,7,10,15,62,94,15,6,72,118,46,72,18,46,11,17,15,64,118
2015-01-19 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Tomas Berdych,Alejandro Falla,Tomas Berdych,6-3; 7-6(1); 6-3,R128,114,8,4,63,102,50,63,18,39,6,9,16,68,102,7,3,45,80,27,45,19,35,3,8,14,46,80
2015-01-19 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Jurgen Melzer,Victor Estrella Burgos,Jurgen Melzer,6-1; 6-4; 6-2,R128,87,10,9,47,80,38,47,17,33,4,5,13,55,80,1,1,44,73,24,44,12,29,3,9,12,36,73
2015-01-19 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Viktor Troicki,Jiri Vesely,Viktor Troicki,6-3; 3-6; 6-2; 6-3,R128,126,14,2,58,105,41,58,34,47,3,4,18,75,105,6,5,67,108,47,67,19,41,2,6,17,66,108
2015-01-19 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Leonardo Mayer,John Millman,Leonardo Mayer,6-3; 6-3; 6-2,R128,101,10,4,49,73,43,49,10,24,0,1,13,53,73,0,6,43,74,25,43,12,31,3,9,13,37,74
2015-01-19 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Philipp Kohlschreiber,Paul-Henri Mathieu,Philipp Kohlschreiber,6-2; 6-2; 6-1,R128,85,18,2,36,56,31,36,13,20,0,0,11,44,56,8,6,49,80,26,49,13,31,5,12,12,39,80
2015-01-19 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Bernard Tomic,Tobias Kamke,Bernard Tomic,7-5; 6-7(1); 6-3; 6-2,R128,169,24,1,94,137,70,94,21,43,7,9,21,91,137,3,2,67,119,47,67,25,52,4,10,20,72,119
2015-01-19 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Sam Groth,Filip Krajinovic,Sam Groth,6-3; 7-6(4); 6-4,R128,111,24,4,68,96,57,68,15,28,1,1,16,72,96,5,0,60,94,39,60,22,34,7,9,15,61,94
