event_time,event_name,surface,num_of_sets,playerA,playerB,winner,score,round,duration_minutes,a_aces,a_double_faults,a_first_serve_hits,a_first_serve_total,a_first_serve_won,a_first_serve_played,a_second_serve_won,a_second_serve_played,a_break_points_saved,a_break_points_total,a_service_games,a_service_points_won,a_service_points_total,b_aces,b_double_faults,b_first_serve_hits,b_first_serve_total,b_first_serve_won,b_first_serve_played,b_second_serve_won,b_second_serve_played,b_break_points_saved,b_break_points_total,b_service_games,b_service_points_won,b_service_points_total
2014-01-06 00:00:00.000,Auckland New Zealand ATP World Tour 250,HARD,2,Bradley Klahn,Daniel Brands,Bradley Klahn,7-5; 4-6; 6-3,R32,112,12,2,76,103,56,76,13,27,6,7,16,69,103,8,4,83,110,56,83,12,27,13,15,15,68,110
2014-01-06 00:00:00.000,Auckland New Zealand ATP World Tour 250,HARD,2,Philipp Kohlschreiber,Pablo Carreno Busta,Philipp Kohlschreiber,6-2; 3-6; 7-5,R32,99,9,0,46,74,34,46,16,28,0,2,14,50,74,4,5,56,88,40,56,14,32,3,7,15,54,88
2014-01-06 00:00:00.000,Auckland New Zealand ATP World Tour 250,HARD,2,Horacio Zeballos,Filippo Volandri,Horacio Zeballos,6-0; 7-6(1),R32,81,5,6,41,71,30,41,12,30,3,5,9,42,71,2,2,41,64,23,41,7,23,4,9,9,30,64
2014-01-06 00:00:00.000,Auckland New Zealand ATP World Tour 250,HARD,2,Lukas Lacko,Jose (Rubin) Statham,Lukas Lacko,6-3; 6-1,R32,70,7,2,32,53,24,32,11,21,4,4,8,35,53,3,3,44,66,25,44,7,22,7,11,8,32,66
2014-01-06 00:00:00.000,Auckland New Zealand ATP World Tour 250,HARD,2,John Isner,N/A Bye,John Isner,,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-06 00:00:00.000,Auckland New Zealand ATP World Tour 250,HARD,2,Benoit Paire,Michal Przysiezny,Benoit Paire,6-4; 6-2,R32,49,12,2,23,42,21,23,15,19,0,0,9,36,42,2,2,33,57,24,33,11,24,3,6,9,35,57
2014-01-06 00:00:00.000,Auckland New Zealand ATP World Tour 250,HARD,2,Roberto Bautista Agut,Daniel Gimeno-Traver,Roberto Bautista Agut,6-1; 3-6; 6-4,R32,96,1,1,54,76,41,54,12,22,2,4,13,53,76,1,2,46,87,30,46,20,41,4,8,13,50,87
2014-01-06 00:00:00.000,Auckland New Zealand ATP World Tour 250,HARD,2,Jack Sock,Adrian Mannarino,Jack Sock,6-3; 6-4,R32,62,11,3,35,58,27,35,16,23,2,2,10,43,58,0,1,34,51,24,34,9,17,1,3,9,33,51
2014-01-06 00:00:00.000,Auckland New Zealand ATP World Tour 250,HARD,2,Tommy Haas,N/A Bye,Tommy Haas,,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-06 00:00:00.000,Auckland New Zealand ATP World Tour 250,HARD,2,David Ferrer,Donald Young,David Ferrer,6-7(5); 6-3; 6-1,R16,115,3,4,65,103,45,65,18,38,10,13,14,63,103,1,2,60,89,35,60,12,29,6,13,14,47,89
2014-01-06 00:00:00.000,Auckland New Zealand ATP World Tour 250,HARD,2,Guillermo Garcia-Lopez,Santiago Giraldo,Guillermo Garcia-Lopez,6-7(7); 6-2; 6-3,R16,143,8,4,76,118,50,76,19,42,15,19,15,69,118,5,2,50,94,29,50,20,44,5,12,14,49,94
2014-01-06 00:00:00.000,Auckland New Zealand ATP World Tour 250,HARD,2,Steve Johnson,Kevin Anderson,Steve Johnson,7-5; 6-4,R16,77,6,3,43,68,34,43,14,25,1,1,11,48,68,11,2,34,57,23,34,17,23,4,6,11,40,57
2014-01-06 00:00:00.000,Auckland New Zealand ATP World Tour 250,HARD,2,Yen-Hsun Lu,Bradley Klahn,Yen-Hsun Lu,6-7(3); 6-2; 6-3,R16,110,1,2,69,98,51,69,15,29,6,7,15,66,98,8,1,51,80,38,51,15,29,2,6,14,53,80
2014-01-06 00:00:00.000,Auckland New Zealand ATP World Tour 250,HARD,2,Philipp Kohlschreiber,Horacio Zeballos,Philipp Kohlschreiber,6-4; 6-2,R16,62,13,1,26,41,24,26,12,15,0,0,9,36,41,3,2,37,62,27,37,7,25,7,10,9,34,62
2014-01-06 00:00:00.000,Auckland New Zealand ATP World Tour 250,HARD,2,John Isner,Lukas Lacko,John Isner,7-6(1); 3-6; 6-2,R16,111,21,2,63,85,49,63,11,22,2,3,14,60,85,5,3,53,102,36,53,28,49,6,8,15,64,102
2014-01-06 00:00:00.000,Auckland New Zealand ATP World Tour 250,HARD,2,Roberto Bautista Agut,Benoit Paire,Roberto Bautista Agut,6-3; 6-4,R16,66,1,0,50,63,34,50,10,13,2,3,10,44,63,9,3,29,54,21,29,10,25,1,4,9,31,54
2014-01-06 00:00:00.000,Auckland New Zealand ATP World Tour 250,HARD,2,Jack Sock,Tommy Haas,Jack Sock,6-4; 6-4,R16,73,7,5,30,57,24,30,15,27,1,2,10,39,57,3,1,32,57,23,32,14,25,2,5,10,37,57
2014-01-06 00:00:00.000,Auckland New Zealand ATP World Tour 250,HARD,2,David Ferrer,Guillermo Garcia-Lopez,David Ferrer,6-3; 5-7; 6-4,Q,131,1,3,72,102,48,72,15,30,7,10,16,63,102,2,0,44,81,32,44,19,37,0,4,15,51,81
2014-01-06 00:00:00.000,Auckland New Zealand ATP World Tour 250,HARD,2,Yen-Hsun Lu,Steve Johnson,Yen-Hsun Lu,6-4; 6-4,Q,72,0,0,44,58,33,44,9,14,4,5,10,42,58,8,3,42,71,29,42,13,29,3,6,10,42,71
2014-01-06 00:00:00.000,Auckland New Zealand ATP World Tour 250,HARD,2,John Isner,Philipp Kohlschreiber,John Isner,6-7(4); 7-6(4); 7-6(5),Q,145,18,2,93,112,77,93,14,19,3,3,18,91,112,8,1,87,140,61,87,40,53,7,7,18,101,140
2014-01-06 00:00:00.000,Auckland New Zealand ATP World Tour 250,HARD,2,Roberto Bautista Agut,Jack Sock,Roberto Bautista Agut,6-1; 6-3,Q,63,1,2,41,55,31,41,8,14,6,6,8,39,55,4,2,30,50,21,30,5,20,4,8,8,26,50
2014-01-06 00:00:00.000,Auckland New Zealand ATP World Tour 250,HARD,2,Yen-Hsun Lu,David Ferrer,Yen-Hsun Lu,6-4; 7-6(4),S,88,4,6,46,74,35,46,12,28,3,5,11,47,74,3,0,53,75,35,53,12,22,8,11,11,47,75
2014-01-06 00:00:00.000,Auckland New Zealand ATP World Tour 250,HARD,2,John Isner,Roberto Bautista Agut,John Isner,3-6; 7-6(2); 6-4,S,110,17,2,57,86,46,57,15,29,1,3,15,61,86,5,1,74,102,49,74,19,28,5,7,16,68,102
2014-01-06 00:00:00.000,Auckland New Zealand ATP World Tour 250,HARD,2,John Isner,Yen-Hsun Lu,John Isner,7-6(4); 7-6(7),F,101,23,4,59,80,51,59,11,21,1,1,12,62,80,5,1,62,93,45,62,19,31,10,10,12,64,93
2014-01-06 00:00:00.000,Sydney Australia ATP World Tour 250,HARD,2,Juan Martin Del Potro,N/A Bye,Juan Martin Del Potro,,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-06 00:00:00.000,Sydney Australia ATP World Tour 250,HARD,2,Nicolas Mahut,Ryan Harrison,Nicolas Mahut,7-6(2); 7-5,R32,107,12,0,47,72,38,47,12,25,0,1,12,50,72,6,5,56,92,40,56,13,36,4,6,12,53,92
2014-01-06 00:00:00.000,Sydney Australia ATP World Tour 250,HARD,2,Radek Stepanek,Sam Groth,Radek Stepanek,6-7(6); 7-6(5); 6-2,R32,135,5,2,84,110,64,84,16,26,3,3,16,80,110,18,5,65,107,49,65,22,42,9,11,16,71,107
2014-01-06 00:00:00.000,Sydney Australia ATP World Tour 250,HARD,2,Albert Ramos-Vinolas,Sam Querrey,Albert Ramos-Vinolas,4-6; 6-3; 6-4,R32,122,7,2,67,96,46,67,16,29,5,6,14,62,96,16,1,66,104,48,66,17,38,11,14,15,65,104
2014-01-06 00:00:00.000,Sydney Australia ATP World Tour 250,HARD,2,Dmitry Tursunov,N/A Bye,Dmitry Tursunov,,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-06 00:00:00.000,Sydney Australia ATP World Tour 250,HARD,2,Lukas Rosol,Joao Sousa,Lukas Rosol,7-6(5); 4-6; 7-6(1),R32,128,7,7,60,117,42,60,31,57,6,10,17,73,117,6,2,59,105,39,59,24,46,2,5,17,63,105
2014-01-06 00:00:00.000,Sydney Australia ATP World Tour 250,HARD,2,Denis Istomin,Pablo Andujar,Denis Istomin,6-1; 6-2,R32,58,5,3,29,45,25,29,8,16,0,0,8,33,45,2,4,26,43,16,26,5,17,4,8,7,21,43
2014-01-06 00:00:00.000,Sydney Australia ATP World Tour 250,HARD,2,Marin Cilic,Jan-Lennard Struff,Marin Cilic,3-6; 6-3; 6-3,R32,103,8,3,41,78,35,41,19,37,2,3,13,54,78,7,3,57,85,38,57,15,28,2,5,14,53,85
2014-01-06 00:00:00.000,Sydney Australia ATP World Tour 250,HARD,2,Julien Benneteau,Matthew Ebden,Julien Benneteau,6-2; 6-2,R32,57,4,0,28,41,22,28,10,13,0,0,8,32,41,6,5,27,51,16,27,9,24,4,8,8,25,51
2014-01-06 00:00:00.000,Sydney Australia ATP World Tour 250,HARD,2,Sergiy Stakhovsky,Carlos Berlocq,Sergiy Stakhovsky,6-3; 6-4,R32,71,2,1,30,45,27,30,7,15,1,2,9,34,45,3,1,37,64,23,37,11,27,3,7,10,34,64
2014-01-06 00:00:00.000,Sydney Australia ATP World Tour 250,HARD,2,Marinko Matosevic,Florian Mayer,Marinko Matosevic,6-2; 4-6; 6-3,R32,101,5,4,54,86,42,54,15,32,4,7,14,57,86,4,1,40,71,27,40,12,31,2,7,13,39,71
2014-01-06 00:00:00.000,Sydney Australia ATP World Tour 250,HARD,2,Andreas Seppi,N/A Bye,Andreas Seppi,,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-06 00:00:00.000,Sydney Australia ATP World Tour 250,HARD,2,Bernard Tomic,Marcel Granollers,Bernard Tomic,6-3; 6-0,R32,60,3,0,35,51,25,35,10,16,7,8,8,35,51,0,2,27,40,13,27,3,13,3,8,7,16,40
2014-01-06 00:00:00.000,Sydney Australia ATP World Tour 250,HARD,2,Blaz Kavcic,Jarkko Nieminen,Blaz Kavcic,6-4; 6-3,R32,78,5,2,40,58,28,40,8,18,4,6,9,36,58,1,3,36,62,18,36,14,26,5,10,10,32,62
2014-01-06 00:00:00.000,Sydney Australia ATP World Tour 250,HARD,2,Alexandr Dolgopolov,Edouard Roger-Vasselin,Alexandr Dolgopolov,6-3 RET,R32,29,6,0,15,23,13,15,7,8,0,0,5,20,23,2,0,17,26,10,17,5,9,2,3,4,15,26
2014-01-06 00:00:00.000,Sydney Australia ATP World Tour 250,HARD,2,Jerzy Janowicz,N/A Bye,Jerzy Janowicz,,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-06 00:00:00.000,Sydney Australia ATP World Tour 250,HARD,2,Juan Martin Del Potro,Nicolas Mahut,Juan Martin Del Potro,1-6; 6-3; 6-4,R16,111,15,2,58,88,41,58,15,30,2,4,13,56,88,11,1,42,73,36,42,15,31,3,5,13,51,73
2014-01-06 00:00:00.000,Sydney Australia ATP World Tour 250,HARD,2,Radek Stepanek,Albert Ramos-Vinolas,Radek Stepanek,6-2; 7-6(5),R16,91,10,2,38,58,29,38,13,20,3,5,10,42,58,1,2,45,71,29,45,9,26,3,7,10,38,71
2014-01-06 00:00:00.000,Sydney Australia ATP World Tour 250,HARD,2,Dmitry Tursunov,Lukas Rosol,Dmitry Tursunov,3-6; 6-3; 6-3,R16,91,6,1,59,78,42,59,11,19,7,8,13,53,78,17,4,47,89,39,47,16,42,3,6,14,55,89
2014-01-06 00:00:00.000,Sydney Australia ATP World Tour 250,HARD,2,Denis Istomin,Marin Cilic,Denis Istomin,6-3; 6-4,R16,77,2,0,39,64,34,39,12,25,2,2,10,46,64,8,1,37,54,27,37,6,17,1,3,9,33,54
2014-01-06 00:00:00.000,Sydney Australia ATP World Tour 250,HARD,2,Sergiy Stakhovsky,Julien Benneteau,Sergiy Stakhovsky,6-3; 6-2,R16,67,9,4,34,54,26,34,8,20,2,3,8,34,54,6,2,32,50,17,32,5,18,2,7,9,22,50
2014-01-06 00:00:00.000,Sydney Australia ATP World Tour 250,HARD,2,Marinko Matosevic,Andreas Seppi,Marinko Matosevic,6-3; 6-4,R16,72,7,1,33,54,28,33,14,21,1,1,10,42,54,3,1,34,58,24,34,12,24,6,8,9,36,58
2014-01-06 00:00:00.000,Sydney Australia ATP World Tour 250,HARD,2,Bernard Tomic,Blaz Kavcic,Bernard Tomic,6-3; 4-6; 6-4,R16,122,8,0,56,80,42,56,16,24,0,1,15,58,80,9,2,76,103,51,76,13,27,8,10,14,64,103
2014-01-06 00:00:00.000,Sydney Australia ATP World Tour 250,HARD,2,Alexandr Dolgopolov,Jerzy Janowicz,Alexandr Dolgopolov,6-2; 6-2,R16,57,3,0,26,39,23,26,9,13,0,0,8,32,39,4,5,33,56,22,33,6,23,6,10,8,28,56
2014-01-06 00:00:00.000,Sydney Australia ATP World Tour 250,HARD,2,Juan Martin Del Potro,Radek Stepanek,Juan Martin Del Potro,6-4; 3-6; 6-3,Q,129,14,3,64,97,46,64,14,33,7,10,14,60,97,3,3,39,81,26,39,23,42,3,7,14,49,81
2014-01-06 00:00:00.000,Sydney Australia ATP World Tour 250,HARD,2,Dmitry Tursunov,Denis Istomin,Dmitry Tursunov,7-6(5); 6-2,Q,96,6,3,45,76,35,45,16,31,3,3,10,51,76,9,4,55,78,37,55,9,23,7,9,10,46,78
2014-01-06 00:00:00.000,Sydney Australia ATP World Tour 250,HARD,2,Sergiy Stakhovsky,Marinko Matosevic,Sergiy Stakhovsky,6-4; 6-3,Q,73,7,3,46,65,32,46,9,19,2,3,9,41,65,2,2,36,57,27,36,5,21,3,7,10,32,57
2014-01-06 00:00:00.000,Sydney Australia ATP World Tour 250,HARD,2,Bernard Tomic,Alexandr Dolgopolov,Bernard Tomic,6-4; 6-3,Q,66,7,1,39,57,26,39,12,18,2,4,10,38,57,10,0,34,56,25,34,6,22,6,10,9,31,56
2014-01-06 00:00:00.000,Sydney Australia ATP World Tour 250,HARD,2,Juan Martin Del Potro,Dmitry Tursunov,Juan Martin Del Potro,6-4; 6-2,S,65,9,0,26,43,24,26,13,17,1,1,9,37,43,3,1,35,51,24,35,6,16,2,5,9,30,51
2014-01-06 00:00:00.000,Sydney Australia ATP World Tour 250,HARD,2,Bernard Tomic,Sergiy Stakhovsky,Bernard Tomic,6-7(4); 7-5; 6-3,S,134,8,0,70,108,52,70,21,38,7,8,16,73,108,11,6,51,106,38,51,29,55,6,10,17,67,106
2014-01-06 00:00:00.000,Sydney Australia ATP World Tour 250,HARD,2,Juan Martin Del Potro,Bernard Tomic,Juan Martin Del Potro,6-3; 6-1,F,54,8,0,24,38,20,24,12,14,0,0,8,32,38,2,1,30,42,18,30,3,12,2,6,8,21,42
2014-01-13 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Rafael Nadal,Bernard Tomic,Rafael Nadal,6-4 RET,R128,41,5,1,16,26,14,16,6,10,0,0,5,20,26,3,1,19,28,15,19,3,9,0,1,5,18,28
2014-01-13 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Thanasi Kokkinakis,Igor Sijsling,Thanasi Kokkinakis,7-6(4); 0-6; 7-6(3); 6-2,R128,182,6,9,79,147,55,79,36,68,5,9,19,91,147,20,4,73,123,57,73,22,50,2,5,19,79,123
2014-01-13 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Jack Sock,Tobias Kamke,Jack Sock,7-6(5); 5-7; 6-2; 6-4,R128,242,16,12,74,148,54,74,43,74,10,12,21,97,148,6,8,66,136,51,66,36,70,6,10,21,87,136
2014-01-13 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Gael Monfils,Ryan Harrison,Gael Monfils,6-4; 6-4; 6-4,R128,111,10,5,51,78,44,51,17,27,0,0,15,61,78,2,1,57,93,42,57,17,36,1,4,15,59,93
2014-01-13 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Andreas Seppi,Lleyton Hewitt,Andreas Seppi,7-6(4); 6-3; 5-7; 5-7; 7-5,R128,258,17,5,103,176,72,103,40,73,6,13,29,112,176,23,5,90,177,76,90,38,87,11,18,28,114,177
2014-01-13 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Donald Young,Robin Haase,Donald Young,6-7(4); 7-6(2); 6-2; 1-0 RET,R128,154,0,5,77,106,58,77,16,29,3,4,16,74,106,11,6,81,124,55,81,19,43,5,7,15,74,124
2014-01-13 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Dusan Lajovic,Lucas Pouille,Dusan Lajovic,6-4; 7-6(9); 4-6; 6-3,R128,183,7,7,80,132,53,80,30,52,4,8,21,83,132,2,10,84,135,56,84,21,51,5,10,20,77,135
2014-01-13 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Kei Nishikori,Marinko Matosevic,Kei Nishikori,6-3; 5-7; 6-2; 4-6; 6-2,R128,221,6,5,96,143,69,96,26,47,6,9,23,95,143,13,9,103,172,68,103,30,69,8,15,24,98,172
2014-01-13 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Milos Raonic,Daniel Gimeno-Traver,Milos Raonic,7-6(2); 6-1; 4-6; 6-2,R128,144,21,7,65,101,56,65,17,36,3,6,18,73,101,5,5,69,122,43,69,25,53,13,20,19,68,122
2014-01-13 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Victor Hanescu,Peter Gojowczyk,Victor Hanescu,7-6(5); 7-6(5); 6-3,R128,136,8,4,78,120,59,78,24,42,5,6,17,83,120,7,6,57,104,44,57,22,47,5,7,16,66,104
2014-01-13 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Yen-Hsun Lu,Jimmy Wang,Yen-Hsun Lu,6-3; 6-2; 6-1,R128,108,9,5,47,76,33,47,11,29,4,7,12,44,76,1,3,64,101,32,64,12,37,10,19,12,44,101
2014-01-13 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Grigor Dimitrov,Bradley Klahn,Grigor Dimitrov,6-7(7); 6-4; 6-4; 6-3,R128,154,14,4,62,108,55,62,30,46,0,0,20,85,108,10,9,75,130,54,75,28,55,4,8,21,82,130
2014-01-13 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Benoit Paire,Frank Dancevic,Benoit Paire,7-6(12); 6-3; 6-4,R128,132,24,6,60,106,54,60,22,46,3,4,16,76,106,12,3,65,108,48,65,19,43,9,12,15,67,108
2014-01-13 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Nick Kyrgios,Benjamin Becker,Nick Kyrgios,6-3; 6-7(5); 6-2; 7-6(2),R128,152,34,13,69,123,63,69,22,54,4,7,21,85,123,12,5,65,124,44,65,32,59,2,8,20,76,124
2014-01-13 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Roberto Bautista Agut,Tim Smyczek,Roberto Bautista Agut,6-2; 6-1; 6-1,R128,90,1,1,50,61,37,50,7,11,1,2,11,44,61,8,5,54,89,28,54,10,35,10,18,11,38,89
2014-01-13 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Juan Martin Del Potro,Rhyne Williams,Juan Martin Del Potro,6-7(1); 6-3; 6-4; 6-4,R128,184,16,3,73,115,61,73,24,42,1,2,21,85,115,29,1,65,114,52,65,25,49,4,8,20,77,114
2014-01-13 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Andy Murray,Go Soeda,Andy Murray,6-1; 6-1; 6-3,R128,87,11,2,41,59,33,41,11,18,0,0,11,44,59,6,3,45,74,28,45,6,29,6,13,12,34,74
2014-01-13 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Vincent Millot,Wayne Odesnik,Vincent Millot,7-5; 4-6; 6-7(4); 6-1; 6-3,R128,209,18,9,96,166,64,96,33,70,13,20,25,97,166,11,2,110,165,66,110,23,55,15,26,25,89,165
2014-01-13 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Michael Berrer,Michael Llodra,Michael Berrer,6-4; 7-5; 6-1,R128,94,9,6,46,73,39,46,19,27,2,2,14,58,73,10,5,69,96,47,69,12,27,7,12,15,59,96
2014-01-13 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Feliciano Lopez,Somdev Devvarman,Feliciano Lopez,6-4; 6-4; 7-6(2),R128,133,12,2,62,95,50,62,18,33,5,7,16,68,95,6,1,54,104,34,54,28,50,3,7,16,62,104
2014-01-13 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Stephane Robert,Aljaz Bedene,Stephane Robert,7-6(3); 6-3; 6-0,R128,113,4,2,33,71,25,33,21,38,1,5,13,46,71,16,11,58,107,40,58,9,49,8,17,14,49,107
2014-01-13 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Michal Przysiezny,Horacio Zeballos,Michal Przysiezny,6-3; 7-6(4); 7-5,R128,126,15,0,61,89,48,61,17,28,2,4,16,65,89,11,4,60,100,43,60,18,40,3,8,17,61,100
2014-01-13 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Blaz Rola,Federico Delbonis,Blaz Rola,6-4; 6-2; 7-5,R128,128,6,8,69,102,57,69,13,33,8,8,15,70,102,4,1,58,92,38,58,16,34,5,9,15,54,92
2014-01-13 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Martin Klizan,John Isner,Martin Klizan,6-2; 7-6(6) RET,R128,82,9,2,32,58,27,32,21,26,3,3,11,48,58,10,0,52,67,36,52,6,15,3,5,10,42,67
2014-01-13 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Jo-Wilfried Tsonga,Filippo Volandri,Jo-Wilfried Tsonga,7-5; 6-3; 6-3,R128,110,15,1,51,82,37,51,23,31,1,2,15,60,82,2,6,60,99,37,60,18,39,8,13,15,55,99
2014-01-13 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Thomaz Bellucci,Julian Reister,Thomaz Bellucci,4-6; 6-3; 7-6(5) RET,R128,132,8,6,53,99,40,53,23,46,4,8,16,63,99,5,8,57,92,43,57,14,35,3,7,15,57,92
2014-01-13 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Marin Cilic,Marcel Granollers,Marin Cilic,4-6; 4-6; 6-3; 6-3; 6-2,R128,192,22,4,70,120,58,70,29,50,1,3,23,87,120,13,3,91,149,64,91,27,58,3,8,23,91,149
2014-01-13 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Gilles Simon,Daniel Brands,Gilles Simon,6-7(4); 6-4; 3-6; 6-3; 16-14,R128,272,32,17,143,257,114,143,57,114,23,25,35,171,257,41,4,128,204,108,128,37,76,6,10,35,145,204
2014-01-13 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Fernando Verdasco,Ze Zhang,Fernando Verdasco,5-7; 6-3; 6-2; 6-3,R128,146,20,6,70,115,59,70,24,45,4,5,19,83,115,7,6,64,111,44,64,25,47,9,14,19,69,111
2014-01-13 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Teymuraz Gabashvili,Sergiy Stakhovsky,Teymuraz Gabashvili,6-7(3); 6-4; 6-2; 6-0,R128,171,5,4,66,114,49,66,24,48,3,6,18,73,114,14,8,72,131,50,72,21,59,8,17,18,71,131
2014-01-13 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Blaz Kavcic,Radek Stepanek,Blaz Kavcic,6-7(3); 4-6; 6-1; 2-0 RET,R128,167,10,6,65,103,43,65,22,38,7,11,16,65,103,5,11,62,122,37,62,29,60,8,14,16,66,122
2014-01-13 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Roger Federer,James Duckworth,Roger Federer,6-4; 6-4; 6-2,R128,106,11,5,45,78,40,45,19,33,1,1,14,59,78,13,3,48,92,36,48,19,44,13,17,14,55,92
2014-01-13 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Tomas Berdych,Aleksandr Nedovyesov,Tomas Berdych,6-3; 6-4; 6-3,R128,110,8,0,47,71,39,47,19,24,2,2,14,58,71,8,2,57,93,37,57,17,36,10,14,14,54,93
2014-01-13 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Kenny De Schepper,Di Wu,Kenny De Schepper,7-5; 7-5; 7-6(2),R128,162,19,13,84,133,63,84,20,49,11,13,18,83,133,3,5,74,126,46,74,29,52,7,11,18,75,126
2014-01-13 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Damir Dzumhur,Jan Hajek,Damir Dzumhur,6-4; 6-2; 6-1,R128,86,4,3,36,68,31,36,19,32,1,2,12,50,68,2,6,60,82,31,60,6,22,5,12,13,37,82
2014-01-13 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Ivan Dodig,Ivo Karlovic,Ivan Dodig,7-6(8); 6-3; 7-6(4),R128,114,8,2,83,100,68,83,12,17,2,3,17,80,100,25,1,67,101,55,67,18,34,1,3,16,73,101
2014-01-13 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Kevin Anderson,Jiri Vesely,Kevin Anderson,2-6; 6-7(4); 6-4; 6-4; 6-4,R128,229,21,9,92,146,76,92,28,54,4,6,25,104,146,16,10,92,162,69,92,43,70,11,14,25,112,162
2014-01-13 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Dominic Thiem,Joao Sousa,Dominic Thiem,5-7; 6-4; 6-3; 7-6(3),R128,185,20,3,76,137,60,76,31,61,5,8,21,91,137,8,0,94,144,57,94,30,50,7,12,22,87,144
2014-01-13 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Edouard Roger-Vasselin,Carlos Berlocq,Edouard Roger-Vasselin,6-4; 7-6(5); 6-7(9); 6-2,R128,228,6,6,109,168,67,109,32,59,9,13,21,99,168,9,4,83,145,49,83,32,62,9,16,21,81,145
2014-01-13 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Guillermo Garcia-Lopez,Tommy Haas,Guillermo Garcia-Lopez,7-5; 5-2 RET,R128,80,7,3,35,60,27,35,11,25,1,2,9,38,60,4,7,31,60,22,31,11,29,0,4,10,33,60
2014-01-13 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Mikhail Youzhny,Jan-Lennard Struff,Mikhail Youzhny,6-1; 6-4; 6-2,R128,109,5,2,59,86,39,59,17,27,3,5,13,56,86,2,8,37,75,24,37,12,38,2,9,12,36,75
2014-01-13 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Florian Mayer,Denis Kudla,Florian Mayer,6-4; 6-2; 6-4,R128,105,6,1,49,83,37,49,21,34,2,3,14,58,83,1,2,57,96,35,57,18,39,6,11,14,53,96
2014-01-13 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Pablo Andujar,Albert Ramos-Vinolas,Pablo Andujar,6-4; 6-2; 6-4,R128,115,2,1,66,90,40,66,15,24,4,7,14,55,90,2,3,51,84,32,51,10,33,5,12,14,42,84
2014-01-13 00:00:00.000,Australian Open Australia Grand Slams,HARD,3,Jerzy Janowicz,Jordan Thompson,Jerzy Janowicz,1-6; 4-6; 6-4; 6-2; 6-1,R128,196,17,11,104,162,74,104,27,58,7,10,21,101,162,13,7,79,131,57,79,22,52,4,9,21,79,131
