"tiebreak","breakpoint","before_breakpoint","set_up","set_down","serve_points_won","return_points_won","serving_games_won","returning_games_won","serving_sets_won","returning_sets_won","point_importance","serving","returning","serving_match","returning_match","tournament","p_noniid","p_iid"
FALSE,FALSE,TRUE,1,0,2,2,2,2,1,0,0.0790504451038576,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.606786989372308,0.606084030260136
FALSE,FALSE,FALSE,1,0,3,2,2,2,1,0,0.0444658753709199,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.612608128043777,0.606084030260136
FALSE,FALSE,FALSE,0,1,0,0,2,3,0,1,0.0419632647596439,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.593515309339792,0.606084030260136
FALSE,FALSE,FALSE,0,1,0,1,2,3,0,1,0.0615461216474778,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.592182146366674,0.606084030260136
FALSE,FALSE,TRUE,0,1,0,2,2,3,0,1,0.0738242620771513,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.587786539181164,0.606084030260136
FALSE,FALSE,TRUE,0,1,1,2,2,3,0,1,0.0829713471810089,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.58716132263732,0.606084030260136
FALSE,FALSE,TRUE,0,1,2,2,2,3,0,1,0.0790504451038576,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.587429356534504,0.606084030260136
FALSE,FALSE,FALSE,0,1,3,2,2,3,0,1,0.0444658753709199,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.593345012786088,0.606084030260136
FALSE,FALSE,TRUE,0,1,3,3,2,3,0,1,0.0790504451038576,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.587429356534504,0.606084030260136
FALSE,TRUE,FALSE,0,1,3,4,2,3,0,1,0.14053412462908,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.57845349465083,0.606084030260136
FALSE,FALSE,TRUE,1,0,2,2,4,2,1,0,0.0769139465875371,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.606930752193415,0.606084030260136
FALSE,TRUE,FALSE,1,0,2,3,4,2,1,0,0.13673590504451,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.598201533688212,0.606084030260136
FALSE,FALSE,FALSE,0,1,0,0,3,4,0,1,0.0476339762136499,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.593129399061925,0.606084030260136
FALSE,FALSE,FALSE,0,1,0,1,3,4,0,1,0.0698631651133532,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.591615526177283,0.606084030260136
FALSE,FALSE,FALSE,0,1,1,1,3,4,0,1,0.0620234065281899,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.59214963670729,0.606084030260136
FALSE,FALSE,FALSE,0,1,2,1,3,4,0,1,0.0439332462908012,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.593381258778227,0.606084030260136
FALSE,FALSE,TRUE,0,1,2,2,3,4,0,1,0.0897329376854599,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.586698977222296,0.606084030260136
FALSE,TRUE,FALSE,0,1,2,3,3,4,0,1,0.159525222551929,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.5771468625578,0.606084030260136
FALSE,FALSE,FALSE,0,1,2,1,4,5,0,1,0.0523014836795252,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.592811673778726,0.606084030260136
FALSE,FALSE,FALSE,0,1,3,1,4,5,0,1,0.0216320474777448,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.594897962657658,0.606084030260136
FALSE,FALSE,FALSE,1,0,1,0,5,5,1,0,0.0418214969732937,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.612785109667909,0.606084030260136
FALSE,FALSE,FALSE,1,0,2,0,5,5,1,0,0.0238125578635014,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.613989608937422,0.606084030260136
FALSE,FALSE,FALSE,1,0,3,0,5,5,1,0,0.00778753709198812,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.615060245325162,0.606084030260136
FALSE,FALSE,FALSE,0,1,2,0,5,6,0,1,0.0238125578635014,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.594749745592111,0.606084030260136
FALSE,FALSE,FALSE,0,1,3,0,5,6,0,1,0.00778753709198812,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.595838618748058,0.606084030260136
TRUE,FALSE,FALSE,1,0,0,0,6,6,1,0,0.11279296875,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.603422894865155,0.606084030260136
TRUE,FALSE,FALSE,0,1,1,0,6,6,0,1,0.11279296875,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.584013186333288,0.606084030260136
TRUE,FALSE,FALSE,0,1,0,2,6,6,0,1,0.1025390625,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.584715600982782,0.606084030260136
TRUE,FALSE,FALSE,1,0,1,2,6,6,1,0,0.123046875,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.602730623787974,0.606084030260136
TRUE,FALSE,FALSE,1,0,3,1,6,6,1,0,0.109375,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.603653560017652,0.606084030260136
TRUE,FALSE,FALSE,0,1,3,2,6,6,0,1,0.13671875,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.582372895774486,0.606084030260136
TRUE,FALSE,FALSE,0,1,3,3,6,6,0,1,0.15625,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.581032528891185,0.606084030260136
TRUE,FALSE,FALSE,1,0,4,3,6,6,1,0,0.15625,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.600486173747991,0.606084030260136
TRUE,FALSE,FALSE,1,0,3,5,6,6,1,0,0.125,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.602598715901768,0.606084030260136
TRUE,FALSE,FALSE,0,1,4,5,6,6,0,1,0.1875,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.578885459641959,0.606084030260136
TRUE,FALSE,FALSE,0,1,6,4,6,6,0,1,0.125,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.583176533493808,0.606084030260136
FALSE,FALSE,TRUE,0,0,3,3,0,0,1,1,0.128189910979228,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.596325284396154,0.606084030260136
FALSE,TRUE,FALSE,0,0,3,4,0,0,1,1,0.227893175074184,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.584792096483302,0.606084030260136
FALSE,FALSE,FALSE,0,0,4,3,0,0,1,1,0.072106824925816,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.603651379875194,0.606084030260136
FALSE,FALSE,TRUE,0,0,2,2,0,1,1,1,0.128189910979228,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.596325284396154,0.606084030260136
FALSE,TRUE,FALSE,0,0,2,3,0,1,1,1,0.227893175074184,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.584792096483302,0.606084030260136
FALSE,FALSE,FALSE,0,0,0,0,2,0,1,1,0.0680485374480712,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.603925198255468,0.606084030260136
FALSE,FALSE,FALSE,0,0,1,0,2,0,1,1,0.0501857963679525,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.605129646195814,0.606084030260136
FALSE,FALSE,FALSE,0,0,1,1,2,0,1,1,0.0886048664688427,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.602537566378326,0.606084030260136
FALSE,FALSE,FALSE,0,0,2,1,2,0,1,1,0.0627617804154303,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.604281805491823,0.606084030260136
FALSE,FALSE,FALSE,0,0,3,1,2,0,1,1,0.0259584569732938,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.606761205776076,0.606084030260136
FALSE,FALSE,FALSE,0,0,0,0,0,3,1,1,0.0317559841424332,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.606370993896413,0.606084030260136
FALSE,FALSE,FALSE,0,0,1,0,0,3,1,1,0.0234200383050445,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.606932015272297,0.606084030260136
FALSE,FALSE,FALSE,0,0,2,0,0,3,1,1,0.0133350324035608,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.607610373849225,0.606084030260136
FALSE,FALSE,FALSE,0,0,2,1,0,3,1,1,0.0292888308605341,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.606537066231724,0.606084030260136
FALSE,FALSE,FALSE,0,0,3,1,0,3,1,1,0.0121139465875371,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.607692480926679,0.606084030260136
FALSE,FALSE,FALSE,0,0,3,2,0,3,1,1,0.0336498516320475,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.606243494662268,0.606084030260136
FALSE,FALSE,TRUE,0,0,3,3,0,3,1,1,0.0598219584569733,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.600958215294109,0.606084030260136
FALSE,FALSE,FALSE,0,0,4,3,0,3,1,1,0.0336498516320475,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.606243494662268,0.606084030260136
FALSE,FALSE,FALSE,0,0,1,0,3,1,1,1,0.0535315161258159,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.604904147838578,0.606084030260136
FALSE,FALSE,FALSE,0,0,2,0,3,1,1,1,0.0304800740652819,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.606456882740999,0.606084030260136
FALSE,FALSE,FALSE,0,0,3,0,3,1,1,1,0.0099680474777448,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.607836758651398,0.606084030260136
FALSE,FALSE,FALSE,0,0,3,1,3,1,1,1,0.0276890207715133,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.606644741640496,0.606084030260136
FALSE,FALSE,FALSE,0,0,0,0,1,4,1,1,0.0272194149792285,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.606676346547523,0.606084030260136
FALSE,FALSE,FALSE,0,0,1,0,1,4,1,1,0.020074318547181,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.607157107882606,0.606084030260136
FALSE,FALSE,FALSE,0,0,2,0,1,4,1,1,0.0114300277744807,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.607738465676877,0.606084030260136
FALSE,FALSE,FALSE,0,0,3,0,1,4,1,1,0.0037380178041543,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.608255522684651,0.606084030260136
FALSE,FALSE,FALSE,0,0,3,1,1,4,1,1,0.0103833827893175,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.607808835399459,0.606084030260136
FALSE,FALSE,FALSE,0,0,3,2,1,4,1,1,0.0288427299703264,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.606567092146624,0.606084030260136
FALSE,FALSE,FALSE,0,0,1,0,4,2,1,1,0.0602229556415429,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.604453017265944,0.606084030260136
FALSE,FALSE,FALSE,0,0,2,0,4,2,1,1,0.0342900833234421,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.606200389613474,0.606084030260136
FALSE,FALSE,TRUE,0,0,2,2,4,2,1,1,0.153827893175074,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.594583448933409,0.606084030260136
FALSE,FALSE,FALSE,0,0,3,2,4,2,1,1,0.0865281899109792,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.602677825395808,0.606084030260136
FALSE,TRUE,FALSE,0,0,0,3,2,5,1,1,0.0248920118694362,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.598623050484248,0.606084030260136
FALSE,TRUE,FALSE,0,0,2,3,0,0,0,0,0.113946587537092,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.592573485486038,0.606084030260136
FALSE,FALSE,FALSE,0,0,1,1,1,0,0,0,0.0443024332344214,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.605526070771087,0.606084030260136
FALSE,FALSE,TRUE,0,0,1,2,1,0,0,0,0.0672740652818991,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.600454086463083,0.606084030260136
FALSE,TRUE,FALSE,0,0,1,3,1,0,0,0,0.0729258160237389,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.595363673112634,0.606084030260136
FALSE,TRUE,FALSE,0,0,2,3,1,0,0,0,0.113946587537092,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.592573485486038,0.606084030260136
FALSE,FALSE,TRUE,0,0,3,3,1,0,0,0,0.0640949554896142,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.600669176695933,0.606084030260136
FALSE,FALSE,FALSE,0,0,4,3,1,0,0,0,0.036053412462908,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.606081660939769,0.606084030260136
FALSE,FALSE,FALSE,0,0,3,1,0,2,0,0,0.00778753709198813,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.607983344146519,0.606084030260136
FALSE,TRUE,FALSE,0,0,1,3,2,1,0,0,0.0802183976261128,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.594868084467381,0.606084030260136
FALSE,TRUE,FALSE,0,0,2,3,2,1,0,0,0.125341246290801,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.591797364392095,0.606084030260136
FALSE,FALSE,FALSE,0,0,0,0,2,2,0,0,0.0419632647596439,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.60568364682262,0.606084030260136
FALSE,FALSE,FALSE,0,0,1,0,2,2,0,0,0.0309479077602373,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.606425390928453,0.606084030260136
FALSE,FALSE,FALSE,0,0,2,0,2,2,0,0,0.0176212928189911,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.6073221131023,0.606084030260136
FALSE,FALSE,FALSE,0,0,3,0,2,2,0,0,0.00576277744807121,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.608119441818093,0.606084030260136
FALSE,FALSE,FALSE,0,0,2,0,2,3,0,0,0.0176212928189911,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.6073221131023,0.606084030260136
